Formula,Volume,Density,IDs,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature (K)
Mg2 P8,199.57652056013623,2.466141498299817,mp-384,-4.956805909,-4.956805909,-0.306107893666666,-0.083878258222221,19.965240602857328,57.463,37.098,44.11037505425927,0.994779676466064,14115.882658970011
Li8 P8,251.28370101730164,2.004394024281534,mp-9588,-4.18436570625,-4.18436570625,-0.523253019583333,-0.013902761249999,15.726429654932977,41.365,26.861,24.17416420818644,1.100817268699205,7164.253952514465
B2 W4,75.00114726390821,16.759719435306387,mp-1113,-11.127080953333332,-11.127080953333332,-0.261863543055554,-0.016746805833333,12.49724958120762,329.552,157.907,168.27887831997074,1.100988109345583,74624.03419504591
Zr4 Si2,117.07762548654128,5.972090749426022,mp-1278,-8.28574738,-8.262080713333333,-0.755174283333333,-0.04284642,19.533529641404915,127.293,86.698,115.87805121239828,0.9871313434140232,44297.74233763758
Si6 Mo10,231.80411837009527,8.07985473257402,mp-1332,-9.213604143125,-9.186979143125,-0.373953563125001,-0.004309765750001,14.4937470775498,240.773,121.292,121.44092268431643,1.254960785992906,36970.06900357268
Nb10 Si6,261.5777182733681,6.967600946941027,mp-13686,-9.027028316875,-9.000403316875001,-0.652593405625001,-0.370269414375002,16.33915811679165,18615.339,56495583854276.67,2.415764347938878,28.91758327480936,706.4150070062201
Cr10 B6,147.4228214489032,6.587366002867269,mp-15617,-8.95357885,-8.95357885,-0.415652267187498,-0.004430902812499,9.206811524049089,290.926,196.282,212.1053139189732,2.334969165799628,75087.86285068734
Fe4 B2,54.31484673634333,7.490316504774646,mp-1915,-8.180638175,-8.180638175,-0.307493444722221,-0.054462200000001,9.029756151713942,220.866,140.537,169.1924829431634,1.885235955760968,83550.18722781028
Mn4 B2,52.670288175190834,7.609817033568493,mp-20318,-8.731395211666667,-8.731395211666667,-0.396921093342912,-0.063297035143678,8.827885027872206,301.039,168.637,230.7974149254728,2.110653139725031,115145.87492486638
V10 Si6,209.27260026370467,5.379232295562193,mp-568671,-8.295324135625,-8.268699135625,-0.5567635806250011,-0.114102062083334,13.062240209500954,193.107,121.043,131.31443285644858,1.617191764552084,41363.05552808657
Ce10 Si6,386.94924747818993,6.736034141210665,mp-570175,-6.299047050625,-6.272422050625,-0.529747067499999,-0.064132734062499,24.31672579036882,,11.205,,,
Ca10 Si6,431.88620141269286,2.188848046245755,mp-793,-3.77291911875,-3.74629411875,-0.4582999325,-0.006723293749999,26.99831258498609,40.597,26.846,27.135190178567782,0.7329045274353491,6713.493266031305
K2 N6,141.19994353440055,1.9079366327857352,mp-827,-6.677060985,-6.677060985,-0.147090054499999,-0.147090054499999,17.382484561534728,20.517,11.746,9.80649330588461,0.6995701920828351,3521.863549647435
U6 Si2,153.10022514095388,16.09933600878572,mp-956,-10.0686932725,-10.0509432725,-0.226056257499999,-0.118393924999999,19.18799180745799,141.244,69.262,51.967208845015335,0.5589062935778071,18166.67839398867
Hf4 Si2,112.47169027790652,11.370262245784325,mp-9938,-9.19029011,-9.166623443333334,-0.720058079999999,-0.078348599999999,18.747674804600823,141.732,100.146,101.42701166627168,0.787142406014661,39295.616983778236
Cr4 B4,66.56004576634021,6.267642526670688,mp-1080664,-8.69568547625,-8.69568547625,-0.529465855833333,-0.145173689779413,8.370949052897963,304.935,230.98,325.70571750155443,2.745637119648751,150300.8425306345
Sr2 Si4,137.5168049177549,3.472602107093425,mp-1727,-4.545720673333333,-4.49838734,-0.318344168888889,-0.030897105,22.988694872258986,52.527,34.563,41.122039505856606,0.736287328929155,14899.15927729751
B4 Mo4,83.65175146839084,8.476293826950462,mp-1890,-9.26475576,-9.26475576,-0.502234819583332,-0.178444103749999,10.46302129805625,311.129,205.308,264.4453124602646,1.9384060046791167,113075.89240595077
Ce2 Si4,118.6106091952615,5.496004690179458,mp-1898,-6.253170115,-6.205836781666666,-0.6112617099999991,-0.1973823025,19.829968091068523,89.084,47.956,54.88435290335213,0.773579137622701,20890.370453589512
La2 Si4,130.51510188743444,4.963902187217881,mp-2062,-5.9266250450000015,-5.879291711666667,-0.6170773233333341,-0.140199390000001,21.72405244854788,79.133,37.317,43.190746713089055,0.680634335636221,15923.660725045229
B4 W4,84.32978721842598,15.331502709340285,mp-7832,-10.18643610625,-10.18643610625,-0.367675105833331,-0.070271717916664,10.544783457915395,341.8,196.608,194.6303936655769,1.41944618014633,83002.10461984316
Mo2 P8,164.23599549107382,4.445367592291831,mp-11508,-6.83116366,-6.83116366,-0.331391632666667,-0.022106726333333,16.426565333541763,135.442,96.673,124.0521397636128,1.349524521658519,42362.24491942374
Be8 P16,380.8257539329543,2.475281420233391,mp-27148,-5.176169704583333,-5.176169704583333,-0.320830411805555,-0.191813711203702,15.881123140278868,89.366,72.774,77.40315243978115,1.584077303106548,19970.406516792238
Fe4 P16,292.01832788874685,4.088310129181554,mp-570553,-6.396424983499999,-6.396424983499999,-0.371778736166665,-0.049724618833332,14.64195662171808,135.276,114.39,120.77708709086536,1.626284526912467,34044.878008886284
Cr2 P8,149.91684478833056,3.896481726834271,mp-7302,-6.542777995,-6.542777995,-0.281526495666666,-0.025007384333333,14.99308705100922,125.759,101.107,132.15670773382578,1.547898395695991,46523.93068620409
V18 C15,324.287538843131,5.617822605994153,mp-28731,-9.692741181515151,-9.692741181515151,-0.543035374015151,-0.157754240378787,9.82175704761205,237.852,175.41,151.59813284312762,2.270356324487174,41265.45949898499
W1 S2,62.79754814926633,6.557005568773992,mp-9813,-7.895647093333333,-8.230980426666667,-1.153970438749999,-1.15397043875,20.942332321917,28.713,22.737,18.261161495196152,0.45364979699287,8591.942741336055
V6 N3,94.69838702758108,6.096388140572123,mp-33090,-9.804864944444445,-9.925198277777778,-1.09042925611111,-0.164947280158731,10.539760020518706,268.043,142.833,189.990584443884,1.931990970204278,77950.86919501012
Cr6 N3,87.4242440131603,6.723825378807563,mp-8780,-9.59998019888889,-9.720313532222224,-0.5061169105555551,-0.045092432222221,9.712327146845164,288.234,141.769,180.00104437105315,1.94499648818699,75846.51693753379
Zr1 S2,77.99660948759788,3.30746923754445,mp-1186,-7.120474036666667,-7.45580737,-1.848940582083333,-0.140086536416665,26.012494610979065,19.062,13.618,13.296840449557491,0.432245413576226,5820.190988599205
Ti2 O1,37.01184496851611,5.012926974083359,mp-1215,-8.719544013333334,-8.948544013333334,-2.035562333888889,-0.019634265833333,12.333664874217048,183.19,110.136,204.6070867950233,1.667051900113866,114818.61750173218
Ti1 S2,64.90630775452632,2.865289993157312,mp-2156,-6.662276393333333,-6.997609726666667,-1.608145809861111,-0.03314893074074,21.63943392630888,18.003,15.707,15.605059434680271,0.552147991076279,7261.96391468559
Sc2 C1,54.27524512046594,3.118296982893171,mp-29941,-7.72055704,-7.72055704,-0.422689139166666,-0.045704938888888,18.117698723867065,70.965,9.328,17.571300244617976,0.510916568106351,8679.086039781845
Cr1 S2,57.38493983409766,3.360322874412627,mp-755263,-6.509802643333334,-6.845135976666667,-0.8698202420833341,-0.021090690416666,18.06604320711481,33.052,19.441,20.794066621902232,0.645848806659965,10082.248874645411
Hf1 S2,75.69308315858652,5.322546949993913,mp-985829,-7.653718696666666,-7.98905203,-1.9123557754166665,-0.277264514999999,26.323277955535527,14.334,12.581,8.93549583236843,0.324740842719102,3950.4259576017967
Sr2 N1,89.96409806530323,3.493077191593398,mp-1245,-4.451432806666666,-4.57176614,-0.6666055294444441,-0.197187030555555,29.961634754658206,24.67,9.666,10.41509228051006,0.337245159107987,4346.881996168748
Y2 C1,69.49298157941753,4.535817922791761,mp-1334,-7.679014703333333,-7.679014703333333,-0.291812130277777,-0.097230880666666,23.14948364511038,59.24,31.783,43.13191416306771,0.6242527592150381,19619.56289629111
Mn1 S2,71.41975070291899,2.768381836067424,mp-1422029,-6.365825526666666,-6.70115886,-0.889520518060344,-0.186048153854165,23.705114103505142,6.171,3.564,2.102283995583358,0.261376327571731,947.6228452884906
Al4 C3,81.56406797660878,2.930804110865087,mp-1591,-6.186745705714286,-6.186745705714286,-0.091274306071429,-0.091274306071429,11.64314037650603,159.382,112.747,193.6850506793116,2.258700980870847,83521.52510427589
Na1 N3,60.03512196692457,1.798137894419474,mp-22003,-6.68383322,-6.68383322,-0.100830702887931,-0.065731471874999,15.17808938271688,25.56,10.625,12.037844844070351,0.777468272902451,5749.310876026641
B4 Mo2,55.49073251748694,7.035996288528142,mp-2331,-8.499865505,-8.499865505,-0.431720954444443,-0.09689774138889,9.24442866248754,300.149,211.409,312.64514834014415,2.329387882859032,153287.3765589237
Ca2 N1,72.33292337664713,2.161682880848069,mp-2686,-4.871482313333334,-4.991815646666667,-0.875917418333333,-0.098088690416667,24.10768058964211,33.874,15.634,23.41700371149529,0.6241010186121321,10510.504414627667
Ti8 C5,161.97543063985572,4.541437975904562,mp-27919,-9.126612936923078,-9.126612936923078,-0.718361891089744,-0.024140720192308,12.444840596696531,168.542,97.532,112.5463039900579,1.642775023693773,38611.71282091738
Th3 N4,119.5382530872099,10.448199219663932,mp-467,-9.550011041428572,-9.756296755714288,-1.815217548571429,-0.313056269285715,17.066274183088037,147.036,48.498,46.02752345171076,0.641626322690107,17473.764488764493
Al4 O6,87.42003699644115,3.873498344881152,mp-1143,-7.481357943000001,-7.893557943,-3.426551008,-3.426551008,8.741313709169694,231.003,128.563,181.69284237649325,2.5940082672089773,76560.70405441975
Ti4 O6,105.52395262697846,4.523578346340365,mp-458,-9.018213044,-9.430413044,-3.303439634333332,-0.017893984999998,10.564992786792413,214.394,74.827,98.83500362378862,1.664265280361453,39114.07003422822
Al12 S18,653.9317298354287,2.287792523240212,mp-2654,-5.036644457333334,-5.338444457333334,-1.358344205208333,-1.358344205208333,21.89402159969345,32.575,21.529,14.738232544417668,0.739822270127063,3175.5542857477144
V3 Si6,114.97787365877764,4.640836154638217,mp-10711,-7.128901392222223,-7.081568058888889,-0.436720682222222,-0.139780105888888,12.778190734663248,175.432,148.53,207.9556474739932,1.901880521132188,79978.14712970758
Nb3 Si6,133.15185177554952,5.577439828614309,mp-12104,-7.533223017777778,-7.4858896844444445,-0.501909317777778,-0.153859501444443,14.800278607412146,175.016,142.771,189.8620451968221,1.548558209709435,69533.66580983286
Fe6 N2,81.24196595279257,7.42121591846564,mp-1804,-8.50461442625,-8.59486442625,-0.158224787499998,-0.000906368749999,10.132410211248208,253.773,180.178,223.800774322716,1.966417966982685,96636.06534360551
Be2 O2,27.99172794433144,2.967498767428321,mp-2542,-7.1030427375,-7.4465427375,-3.102855802499999,-3.102855802499999,6.993235640266435,208.037,156.717,313.478629362688,3.694917739624081,193080.44096726092
Mo8 N8,163.84326370810533,8.914411820999131,mp-2811,-9.95768434625,-10.13818434625,-0.5471118287500011,-0.025049708281249,10.248445057389567,332.975,196.526,199.02773721731424,1.893301248719757,68018.73469271364
La2 N2,88.1625406939099,5.760193170473745,mp-567290,-7.9570209675,-8.1375209675,-1.5012699525,-1.5012699525,22.035686036397927,86.477,22.739,29.65709174777757,0.504204233514369,12461.549794622875
Al2 N2,42.5272830781804,3.20088971761452,mp-661,-7.4449323825,-7.6254323825,-1.584397005,-1.584397005,10.625137744302954,194.62,122.306,254.94769908331057,2.418701357610537,136593.66658523885
V1 N1,17.28723656550704,6.238650298291136,mp-1018027,-9.87172155,-10.05222155,-1.342021052499999,-0.524199110416667,8.643086584166007,334.002,255.479,603.294442391488,2.821692266261341,436338.684252776
Ti1 S1,29.88050209385837,4.442034087646562,mp-1018028,-7.48430783,-7.73580783,-1.719836888229166,-0.182516926562498,14.911742036848278,139.693,101.235,217.74225859189488,1.4698570863235672,131228.203551478
Cr1 N1,16.20580809332882,6.763021469026915,mp-1183691,-9.505807915,-9.686307915,-0.6915367175,-0.311949034583333,8.101317951672796,357.173,229.681,513.8448189512129,2.7272600097643043,379733.88047550805
W1 C1,21.186313652144644,15.350369316958032,mp-1894,-11.215095135,-11.215095135,-0.121697273749999,-0.121697273749999,10.586991677321338,380.208,263.151,445.0064389525981,1.609942447083464,300759.2376865969
Mo1 P1,29.179932279709305,7.222266938952398,mp-219,-8.78510711,-8.78510711,-0.6556308016666671,-0.206382600000001,14.601220505326408,219.328,133.065,272.8835351611309,1.363836282469629,165758.4192753972
Nb1 N1,22.23561881453577,7.984187343709686,mp-2634,-10.286600965,-10.467100965,-1.2482009825,-0.086159794642858,11.12349366315569,312.566,209.5,451.0570224333164,1.934010088167526,299976.0058181799
Re3 N1,50.17730000574874,18.950215888197672,mp-974435,-11.44909441,-11.53934441,-0.121825289999998,-0.054691116666665,12.52468492953824,388.181,212.936,267.5102203951601,1.188011778708896,135636.29194330305
Ca6 P6,290.8871303334439,2.433608387858756,mp-1345,-4.7999289525,-4.7999289525,-1.090477759166667,-0.356191267499999,24.248496311266265,52.775,33.528,38.54043560920906,0.8374683510024761,10877.923484818306
Mn6 P3,104.6181732385786,6.706865782225853,mp-1849,-8.426316125555555,-8.426316125555555,-0.5138717619540231,-0.102985083199232,11.60683618802039,193.549,101.56,112.8737462938722,1.45585561930754,44798.325188731
Na6 O6,153.9056277067097,2.52400278607952,mp-2340,-4.210437286666667,-4.442937286666667,-1.3076941374425282,-0.131810931666668,12.799018605221288,49.866,29.996,26.77604332548092,1.195069125035455,9344.015820225677
U3 O8,168.52981897206945,8.297107019549454,mp-308,-9.88515159,-10.384787953636364,-3.706795401818181,-0.056907471818181,15.302188789920509,163.668,48.125,45.23248850981534,0.7752995098246701,15314.286529463128
Fe6 P3,100.3298519545888,7.083597132008008,mp-778,-7.908926971111111,-7.908926971111111,-0.457811995555554,-0.021871978194443,11.136830349650335,219.035,94.973,106.6269954632749,1.427111739026533,42913.59595079561
Sr6 P6,343.82269685817533,3.436589444455999,mp-7931,-4.598434369166667,-4.598434369166667,-1.047036389166667,-0.054855191354167,28.650385893162824,44.749,26.944,25.217787839111967,0.567767911155171,6731.831184936906
Li12 P28,796.1322542143854,1.982632389682666,mp-28336,-4.72156061,-4.72156061,-0.359571995333333,-0.032592519333333,19.95143571021365,24.186,11.791,6.642633112664378,0.6404563523751241,1340.3473919751539
Na8 P8,349.265992273726,2.052499904819789,mp-7440,-3.74845689625,-3.74845689625,-0.380542996192528,-0.093049866333333,21.83201106954095,29.048,12.804,10.399439363398104,0.6211814862764451,2761.6031577462186
Li1 C12,124.21942337474468,2.01946389705513,mp-1021323,-8.670166768461538,-8.670166768461538,-0.004558401025641,-0.004558401025642,9.268681855936618,140.283,106.231,155.81709797985917,3.009491076170317,58401.07191899951
Ti1 B2,25.713899396780924,4.487425169541856,mp-1145,-8.140426979999999,-8.140426979999999,-1.055668460555555,-0.33011535648148,8.576485098348488,254.22,257.473,576.4756399639355,3.252984859797878,365258.65414356557
Zr1 B2,31.0594933066118,6.033105238437892,mp-1472,-8.28951941,-8.28951941,-0.987358019444444,-0.987358019444444,10.357560333240723,237.763,227.984,447.8858994112559,2.343492298030304,266466.8582738607
V1 B2,23.5867395919351,5.108570697442919,mp-1491,-8.219746193333334,-8.219746193333334,-0.7388496561111111,-0.073644429027778,7.862246530645033,283.799,240.821,500.03204581594287,3.1895587777131498,326074.04263464845
U1 B2,33.06760457222074,13.038757597151072,mp-1514,-8.800906546666667,-8.800906546666667,-0.584175362777777,-0.160825751250001,11.036716520992028,210.847,214.267,279.0594150002042,1.47135169849992,162592.88375866192
Y1 B2,36.37759267180382,5.045298483178286,mp-1542,-7.172048143333334,-7.172048143333334,-0.5636299249999991,-0.07387730111111,12.151359854913103,163.074,152.469,284.9504317211211,1.891312560105113,160829.2827386439
Hf1 B2,29.877916481905338,11.121719091790176,mp-1994,-8.78987715,-8.78987715,-1.017886292777776,-1.017886292777777,9.964193347071276,252.303,244.359,360.31601469015806,1.831496014392804,217156.55523891308
Li3 N1,44.88256682919796,1.288608956543416,mp-2251,-3.8823583975,-3.9726083975,-0.45679251625,-0.45679251625,11.220641707299489,51.984,33.607,58.889241913228666,1.922733495723538,30990.31510866665
Sc1 B2,30.201855763624486,3.6605440694896574,mp-2252,-7.40258911,-7.40258911,-0.8388382277777761,-0.686343828055556,10.07453634295316,191.13,195.809,445.3688352082735,2.817356081280532,267455.0523129537
Nb1 B2,27.99300898631796,6.793798036612247,mp-450,-8.513879273333332,-8.513879273333332,-0.6938497461111099,-0.071106815694443,9.382582203566514,286.562,201.475,375.5464276337684,2.298624807238452,231306.66677508067
Th1 Si2,61.41555405169961,7.792527667239438,mp-7497,-6.708108960000001,-6.660775626666667,-0.572610856666667,-0.133654933333333,20.49841694184575,105.59,47.811,62.71932610114421,0.641733085589119,29729.013099998094
Mg1 B2,28.91728363909158,2.63730088794345,mp-763,-5.116709826666667,-5.116709826666667,-0.13035529611111,-0.014660993333333,9.630362617064508,147.434,114.34,250.98813834184625,2.696409072643288,152924.95847286977
Ba6 N2,367.990358238172,3.844498655432413,mp-10736,-3.83391573,-3.92416573,-0.4008107937499999,-0.006712915,45.987170439052136,12.544,5.365,3.339062135533409,0.179097001728658,871.3987919589756
Ti10 Si6,247.2194416589637,4.347039411743961,mp-2108,-7.739208146875,-7.712583146875,-0.7434063752083331,-0.103007139427083,15.498042982295116,139.791,94.124,103.59022795442849,1.409539818158165,30867.156274712986
Sc10 Si6,315.59248129807685,3.252082871077146,mp-7822,-6.76032695,-6.733701949999999,-0.741414498124998,-0.140341739374998,19.701859603871,87.764,72.307,81.4668716623048,1.190464519057418,22377.454780421063
Hf4 S2,117.08332298775063,11.035293594042749,mp-10000,-9.045163521666668,-9.212830188333331,-1.195887546041666,-0.023702321666666,19.514843057194,133.807,77.674,76.72800631973058,0.697035348234001,29331.130059537485
Li2 B2,43.44819131411207,1.356921365879428,mp-1001835,-4.459978875,-4.459978875,-0.16582155625,-0.007786238611111,10.847408741348584,70.778,45.849,90.00581179349915,2.236533467357735,47881.49088097045
Nb2 S4,129.7489258363943,4.019532994987202,mp-10033,-7.138574028333333,-7.473907361666666,-1.349172437083332,-0.004765753683125,21.95983058159376,26.113,13.219,10.07420974619554,0.448457142490485,3721.551233076676
V2 S4,126.3892895520712,3.02368534780796,mp-1013525,-6.651886736666667,-6.98722007,-1.201618135416667,-0.046319788124999,20.23964538789824,26.366,15.667,13.277396875227046,0.571032451233424,4947.959839146825
V2 P2,53.60994775600852,5.074561665715205,mp-1114,-8.06351253,-8.06351253,-0.8149082416666681,-0.042824838499999,13.367562318311174,169.325,108.026,180.1802495140784,1.545541504320517,89363.90120126793
Zr4 P4,150.39372514269098,5.396878300422874,mp-11345,-8.354605071249999,-8.354605071249999,-1.3741035029166682,-0.247159568552632,18.80508377228511,135.334,80.903,103.58823458654244,1.04029438135616,36428.24751523224
Na6 P2,189.47501257826545,1.7517810911195282,mp-1598,-2.67701515125,-2.67701515125,-0.331795554497126,-0.141524056400862,23.693424470895813,24.781,14.892,15.759885216000344,0.671284244842923,5131.43803843766
Re2 B4,55.29133697258874,12.483263854721605,mp-1773,-9.028953378333332,-9.028953378333332,-0.427849802777777,-0.337451747870369,9.220146703064216,337.733,276.94,334.09396895383367,1.9754598020903047,164004.47555475365
Na4 S4,181.5021334507835,2.014755277675155,mp-2400,-3.55636989125,-3.80786989125,-1.078382311088362,-0.004346531666666,22.71550053429067,24.869,14.479,14.091212916400265,0.636716390653818,4654.485783906729
Mo2 S4,131.15105417850478,4.053379371243948,mp-2815,-7.239072113333333,-7.574405446666667,-1.20155549875,-1.20155549875,21.86617011455021,25.575,18.973,14.698116580001493,0.515490026526601,5410.1477668102025
B8 W4,111.1943818898656,12.27319842530772,mp-569803,-9.105247823333334,-9.105247823333334,-0.332943232777777,-0.087826495555557,9.28235784117738,320.671,209.293,191.0620986766576,1.764329173946146,74305.2852930155
Li6 P2,117.638784860962,1.462282138432613,mp-736,-3.48159086375,-3.48159086375,-0.6965730870833331,-0.434946577291666,14.730503868528052,39.519,34.45,45.33021853926944,1.480486400677148,17301.48539417577
Ti4 P4,124.10447470275544,4.219611447145234,mp-739,-7.83629286875,-7.83629286875,-1.181895607083333,-0.191983880375,15.525213720801938,139.085,90.022,125.27976950963024,1.400924222217935,46970.234646955745
Li4 O4,67.4796816975768,2.258068176869916,mp-841,-4.8461121725,-5.0786121725,-1.650170236666666,-0.078930970499999,8.417090850272249,72.65,50.633,58.08441348157673,2.142426916718422,26681.8211949685
U2 P6,132.59192423811214,8.289429895260053,mp-865428,-7.49350232375,-7.49350232375,-0.610672941249999,-0.010455478333331,16.681146374051114,104.325,79.737,72.2329101716472,0.885155918841049,26491.127175099846
Re4 C2,70.53237290318225,18.1009714300722,mp-974437,-11.401687795,-11.401687795,-0.029114507500002,-0.029114507499999,11.766477915842898,400.846,269.296,308.6294718533602,1.402740633946713,139694.45006670224
Hf4 P4,144.66888283433607,9.617071854277354,mp-9953,-8.9788599625,-8.9788599625,-1.293614194166666,-0.2252814496875,18.077578870676348,147.126,83.603,82.04388181700146,0.8164138125543721,29227.546575581917
Mn4 Si4,92.32953448880096,5.972686459475641,mp-1431,-7.76347144125,-7.72797144125,-0.434304780215518,-0.072535128014704,11.551802126150152,203.381,142.935,185.18388963706755,1.793494630949815,76623.49748309307
Fe4 Si4,88.01548130249711,6.333880006631784,mp-871,-7.45914898625,-7.42364898625,-0.475979366249999,-0.11697084225,11.017943262956608,201.745,142.052,175.35578925159513,1.79201472632864,73723.50639571207
Al23 B50,633.2575502973577,3.044723382218519,mp-530274,-5.809619112054794,-5.809619112054794,-0.054580308881278,-0.054580308881278,8.67402220129804,184.943,107.776,80.97446707132792,2.682828265718391,17634.544716856497
Mn6 P24,439.20119642538793,4.056810502692949,mp-569522,-6.524260506666667,-6.524260506666667,-0.361215442919541,-0.114683435666666,14.638548467498024,137.141,115.49,107.6373934215569,1.6390284875317649,26481.706493749567
Re4 S8,246.9455732203637,6.733376322162745,mp-572758,-7.474485951666666,-7.809819285,-0.904010312083332,-0.904010312083332,22.2715187542999,11.027,18.793,7.633863776936284,0.364764598862783,2275.557470419483
Mg24 N16,503.6815993325058,2.661928513341571,mp-1559,-5.04588684075,-5.19028684075,-0.8955208407499999,-0.895520840749999,12.579844226962097,110.105,77.845,67.9608539400531,1.87021459043044,15973.888161870716
Be24 N16,270.58302314557005,2.702685039504714,mp-18337,-6.6519116155,-6.7963116155000005,-1.218065926500001,-1.2180659265,6.765333853443535,214.318,185.759,188.47087928863576,4.24733008191149,54493.795375357426
Sc16 O24,488.4415273058872,3.750786451116471,mp-216,-9.05829688575,-9.47049688575,-3.96873264075,-3.96873264075,12.167153386517777,167.269,79.706,68.32817616181627,1.681062946675934,16225.624129927248
La16 O24,741.1342575552117,5.839900670800358,mp-2292,-8.40512254125,-8.81732254125,-3.87414309625,-3.87414309625,18.50596842707006,114.974,39.632,25.926127919457496,0.733188534084772,5357.691244569773
Y16 O24,613.1897920496368,4.89200787045803,mp-2652,-9.11408512575,-9.52628512575,-3.9709200774166673,-3.970920077416666,15.309034105006742,138.413,62.199,45.763623156287856,1.121328643014076,10073.816604787504
Be24 P16,529.504848961799,2.232448296346722,mp-567841,-4.64119878275,-4.64119878275,-0.232230061083333,-0.039731814,13.246182979051545,91.876,71.729,64.69562147978488,1.876995666027038,14955.08024589466
Ca24 N16,755.5920051420769,2.60638649313948,mp-844,-5.3269523715,-5.4713523715,-0.933394473499999,-0.084159277499999,18.87748277285439,67.434,33.75,25.90054534333524,0.9772324711351,5318.027422254405
Mn1 N1,19.33065132393272,5.9224824218667536,mp-1009130,-9.046930595,-9.227430595,-0.478175486465517,-0.1753281506249999,9.672509575004254,260.012,47.747,106.64516533105306,1.2635966242364352,74312.72301441626
Al1 P1,41.75531223467621,2.304785564922239,mp-1550,-5.18921136,-5.18921136,-0.6097721916666661,-0.6097721916666661,20.864431306083727,82.769,47.415,118.39618902278704,1.14052634195912,63821.95437796954
Be1 S1,28.95580068612236,2.355668430361467,mp-422,-4.99463759,-5.24613759,-1.3082062240625,-1.3082062240625,14.491804231697786,92.273,66.879,159.3851172957927,1.6744649688409772,97071.4462640459
Fe1 N1,18.93097598816525,6.127073266216781,mp-6988,-8.537394905,-8.717894905,-0.314636837499998,-0.209153645833334,9.481791983744047,272.864,79.289,167.40368723606116,1.596503128730542,117465.7973241004
La8 C12,342.93404268099584,6.078703943818201,mp-1184,-7.677252512,-7.677252512,-0.165650374499999,-0.0214291035,17.12614896612868,106.014,11.549,10.722787608734782,0.423710687177617,2864.8961942357128
Th6 P8,323.20029921305576,8.426089723829831,mp-1347,-7.701894254285714,-7.701894254285714,-1.431210714761904,-0.099654259047618,23.0919269594645,108.466,57.835,46.75710933783776,0.619433833657242,12741.7271502947
Sc8 C6,188.68283374649903,3.799358910270773,mp-15661,-8.0583901,-8.0583901,-0.484693971785713,-0.067989443714285,13.47570094610125,113.058,68.134,71.13954625068044,1.419609517361602,23195.52228140943
Ce8 C12,296.926446928964,7.074733821503773,mp-20181,-8.166077355999999,-8.166077355999999,-0.255642398499999,-0.255642398499999,14.851192721578728,115.855,71.811,51.22897939613573,0.998866364673822,14360.52660676403
U8 C12,260.8646685653598,13.038872970213095,mp-2625,-10.1773794285,-10.1773794285,-0.123616128999999,-0.0074262165,13.058611462003697,184.425,100.718,62.962821462621775,0.9596104830792912,18428.224304126627
Li30 Si8,589.8040388901481,1.218829582508714,mp-569849,-2.883804577105263,-2.86885720868421,-0.219640623421052,-0.000562887963988,15.684692178693608,29.691,20.993,16.111496762917294,1.246104860133554,3592.9351525876787
Re3 N3,67.58764883551153,14.75695678327905,mp-1019052,-10.344279401666666,-10.524779401666668,-0.134268346666666,-0.053051486666667,11.266349693761509,366.211,175.334,202.80847519479988,1.3251942473797391,93111.10297646992
K1 B6,75.426548802319,2.288806589512309,mp-1076,-5.910170987142857,-5.910170987142857,-0.026349619714285,-0.026349619714284,10.782082943512323,133.72,97.556,170.50045349558502,2.496762624997393,75468.24781777726
Th1 B6,69.46576184327077,7.097320727055803,mp-1756,-7.273047495714286,-7.273047495714286,-0.488731942142856,-0.044823738333333,9.925583127715631,195.95,135.517,156.80569196322585,1.7745759748736432,71336.62276513246
Re1 O3,54.71290967825269,7.108137494994258,mp-190,-8.44223831,-8.95748831,-2.13538576,-0.181101189330357,13.63138738013648,237.846,91.956,118.80771285156705,1.232075740489699,58526.62417006106
Li26 Si8,524.126810759183,1.283596621967216,mp-672287,-2.987110334117647,-2.970404451764706,-0.234094487843137,-0.007698142600922,15.56957546906585,32.333,28.036,23.10407163313036,1.380295298830101,5359.099471790361
Y8 C10,291.90589441543966,4.729248334500522,mp-9459,-8.325325628888889,-8.325325628888889,-0.324302082685185,-0.010278382400001,16.213100831998783,100.83,63.23,54.94275391371752,1.079866524906256,15489.358762811806
Cr2 B8,73.91662032922078,4.279143344851434,mp-1078278,-7.583150834,-7.583150834,-0.309027923333331,-0.097241580999998,7.373007816008922,274.936,261.781,392.8299850949591,3.7377350714949342,175052.4513363355
Fe2 S4,81.42106939933264,4.893651637430098,mp-1522,-6.093749181666666,-6.429082515,-0.8481088670833331,-0.342832231041666,13.589913887920533,162.063,125.99,189.9308910366123,1.65312530439651,81953.36172371836
Na2 O4,83.38290152766164,2.190153279882266,mp-1901,-4.545379836666666,-4.652713169999999,-0.9132307355172412,-0.041434643888888,13.85537394036384,32.685,8.992,9.01171675427413,0.69833585716372,3857.6373555809796
Fe2 P4,76.2909681832233,5.127712828573324,mp-20027,-6.968965603333333,-6.968965603333333,-0.5367568622222211,-0.064247361388889,12.710473487467668,175.013,154.075,235.6039246032153,1.8407438241213487,103887.25266099662
Hf24 P12,667.2709749505514,11.585321158917145,mp-504659,-9.446872171111112,-9.446872171111112,-1.004311982222222,-0.010755292777778,18.50978488488674,149.153,78.671,43.23384309576283,0.714007928130952,9252.541531283092
